"Date","Family","Sales","Type"
2013-04-08,"MEATS",21717.93492,"Actual"
2013-04-08,"POULTRY",0,"Actual"
2013-04-08,"PREPARED FOODS",5141.766996,"Actual"
2013-04-09,"FROZEN FOODS",10851.558994,"Actual"
2013-04-09,"LIQUOR,WINE,BEER",14072.87500325,"Actual"
2013-04-09,"MEATS",11055.95,"Actual"
2013-04-09,"POULTRY",6094.434965,"Actual"
2013-04-09,"PREPARED FOODS",23532.03103,"Actual"
2013-04-10,"FROZEN FOODS",28773.7526314,"Actual"
2013-04-10,"LIQUOR,WINE,BEER",2924,"Actual"
2013-04-10,"MEATS",5610.00401,"Actual"
2013-04-10,"POULTRY",5205.459,"Actual"
2013-04-10,"PREPARED FOODS",21133.029108,"Actual"
2013-04-11,"FROZEN FOODS",24790.801,"Actual"
2013-04-11,"LIQUOR,WINE,BEER",4438.551007,"Actual"
2013-04-11,"MEATS",15545.6562082,"Actual"
2013-04-11,"POULTRY",9278.286965,"Actual"
2013-04-11,"PREPARED FOODS",7374,"Actual"
2013-04-12,"FROZEN FOODS",3254,"Actual"
2013-04-12,"LIQUOR,WINE,BEER",5574.793986,"Actual"
2013-04-12,"MEATS",28773.7526314,"Actual"
2013-04-12,"POULTRY",14964.11804,"Actual"
2013-04-12,"PREPARED FOODS",5327.40799,"Actual"
2013-04-13,"FROZEN FOODS",7225.2560036,"Actual"
2013-04-13,"LIQUOR,WINE,BEER",15095.19902,"Actual"
2013-04-13,"MEATS",15225.998985,"Actual"
2013-04-13,"POULTRY",1871,"Actual"
2013-04-13,"PREPARED FOODS",7471.498968,"Actual"
2013-04-14,"FROZEN FOODS",8894.99,"Actual"
2013-04-14,"LIQUOR,WINE,BEER",14072.87500325,"Actual"
2013-04-14,"MEATS",11055.95,"Actual"
2013-04-14,"POULTRY",3889.237992,"Actual"
2013-04-14,"PREPARED FOODS",24920.146015,"Actual"
2013-04-15,"FROZEN FOODS",19441.043,"Actual"
2013-04-15,"LIQUOR,WINE,BEER",3106,"Actual"
2013-04-15,"MEATS",4940.597985,"Actual"
2013-04-15,"POULTRY",3791.49834845,"Actual"
2013-04-15,"PREPARED FOODS",19602.747989,"Actual"
2013-04-16,"FROZEN FOODS",17708.51194,"Actual"
2013-04-16,"LIQUOR,WINE,BEER",3994.399024,"Actual"
2013-04-16,"MEATS",15545.6562082,"Actual"
2013-04-16,"POULTRY",8419.2867103,"Actual"
2013-04-16,"PREPARED FOODS",11055.95,"Actual"
2013-04-17,"FROZEN FOODS",2475,"Actual"
2013-04-17,"LIQUOR,WINE,BEER",5541.556004,"Actual"
2013-04-17,"MEATS",16891.217035,"Actual"
2013-04-17,"POULTRY",14906.88098,"Actual"
2013-04-17,"PREPARED FOODS",7225.2560036,"Actual"
2013-04-18,"FROZEN FOODS",5738.43202,"Actual"
2013-04-18,"LIQUOR,WINE,BEER",22833.249912,"Actual"
2013-04-18,"MEATS",18600.214167,"Actual"
2013-04-18,"POULTRY",1916,"Actual"
2013-04-18,"PREPARED FOODS",10338.917,"Actual"
2013-04-19,"FROZEN FOODS",6034.76702,"Actual"
2013-04-19,"LIQUOR,WINE,BEER",19934.3181,"Actual"
2013-04-19,"MEATS",6859,"Actual"
2013-04-19,"POULTRY",3806.28799225,"Actual"
2013-04-19,"PREPARED FOODS",24088.95301,"Actual"
2013-04-20,"FROZEN FOODS",17313.240029,"Actual"
2013-04-20,"LIQUOR,WINE,BEER",5656,"Actual"
2013-04-20,"MEATS",4403.595,"Actual"
2013-04-20,"POULTRY",3791.49834845,"Actual"
2013-04-20,"PREPARED FOODS",17852.717969,"Actual"
2013-04-21,"FROZEN FOODS",16152.439018,"Actual"
2013-04-21,"LIQUOR,WINE,BEER",4462.333004,"Actual"
2013-04-21,"MEATS",15545.6562082,"Actual"
2013-04-21,"POULTRY",8419.2867103,"Actual"
2013-04-21,"PREPARED FOODS",5061,"Actual"
2013-04-22,"FROZEN FOODS",2657,"Actual"
2013-04-22,"LIQUOR,WINE,BEER",6576.96799,"Actual"
2013-04-22,"MEATS",20268.514992,"Actual"
2013-04-22,"POULTRY",14830.374015,"Actual"
2013-04-22,"PREPARED FOODS",6052.45004,"Actual"
2013-04-23,"FROZEN FOODS",5266.701993,"Actual"
2013-04-23,"LIQUOR,WINE,BEER",26160.37904,"Actual"
2013-04-23,"MEATS",20448.100022,"Actual"
2013-04-23,"POULTRY",2052,"Actual"
2013-04-23,"PREPARED FOODS",8056.538998,"Actual"
2013-04-24,"FROZEN FOODS",5242.255997,"Actual"
2013-04-24,"LIQUOR,WINE,BEER",19762.453,"Actual"
2013-04-24,"MEATS",11055.95,"Actual"
2013-04-24,"POULTRY",4092.232015,"Actual"
2013-04-24,"PREPARED FOODS",21782.37113,"Actual"
2013-04-25,"FROZEN FOODS",16879.151036,"Actual"
2013-04-25,"LIQUOR,WINE,BEER",8999,"Actual"
2013-04-25,"MEATS",4839.153995,"Actual"
2013-04-25,"POULTRY",3791.49834845,"Actual"
2013-04-25,"PREPARED FOODS",16943.136028,"Actual"
2013-04-26,"FROZEN FOODS",16077.10698,"Actual"
2013-04-26,"LIQUOR,WINE,BEER",6290.816054,"Actual"
2013-04-26,"MEATS",15545.6562082,"Actual"
2013-04-26,"POULTRY",8419.2867103,"Actual"
2013-04-26,"PREPARED FOODS",7926,"Actual"
2013-04-27,"FROZEN FOODS",2998,"Actual"
2013-04-27,"LIQUOR,WINE,BEER",10270.876004,"Actual"
2013-04-27,"MEATS",21460.4301,"Actual"
2013-04-27,"POULTRY",14439.947,"Actual"
2013-04-27,"PREPARED FOODS",6040.363975,"Actual"
2013-04-28,"FROZEN FOODS",5417.623,"Actual"
2013-04-28,"LIQUOR,WINE,BEER",28773.7526314,"Actual"
2013-04-28,"MEATS",18570.781941,"Actual"
2013-04-28,"POULTRY",2741,"Actual"
2013-04-28,"PREPARED FOODS",7821.087998,"Actual"
2013-04-29,"FROZEN FOODS",5818.925005,"Actual"
2013-04-29,"LIQUOR,WINE,BEER",22436.41287,"Actual"
2013-04-29,"MEATS",11055.95,"Actual"
2013-04-29,"POULTRY",3806.28799225,"Actual"
2013-04-29,"PREPARED FOODS",27945.712971,"Actual"
2013-04-30,"FROZEN FOODS",14223.70294,"Actual"
2013-04-30,"LIQUOR,WINE,BEER",0,"Actual"
2013-04-30,"MEATS",5114.27501,"Actual"
2013-04-30,"POULTRY",3791.49834845,"Actual"
2013-04-30,"PREPARED FOODS",20619.794956,"Actual"
2013-05-01,"FROZEN FOODS",16417.72702,"Actual"
2013-05-01,"LIQUOR,WINE,BEER",7039.653968,"Actual"
2013-05-01,"MEATS",15545.6562082,"Actual"
2013-05-01,"POULTRY",9472.988986,"Actual"
2013-05-01,"PREPARED FOODS",0,"Actual"
2013-05-02,"FROZEN FOODS",5510,"Actual"
2013-05-02,"LIQUOR,WINE,BEER",9612.520027,"Actual"
2013-05-02,"MEATS",20207.193016,"Actual"
2013-05-02,"POULTRY",18415.62099,"Actual"
2013-05-02,"PREPARED FOODS",7015.37002,"Actual"
2013-05-03,"FROZEN FOODS",4449.957005,"Actual"
2013-05-03,"LIQUOR,WINE,BEER",24606.797048,"Actual"
2013-05-03,"MEATS",17502.80295,"Actual"
2013-05-03,"POULTRY",4797,"Actual"
2013-05-03,"PREPARED FOODS",8688.73501,"Actual"
2013-05-04,"FROZEN FOODS",5182.78399,"Actual"
2013-05-04,"LIQUOR,WINE,BEER",17602.606964,"Actual"
2013-05-04,"MEATS",0,"Actual"
2013-05-04,"POULTRY",4141.350956,"Actual"
2013-05-04,"PREPARED FOODS",22202.934937,"Actual"
2013-05-05,"FROZEN FOODS",27416.681106,"Actual"
2013-05-05,"LIQUOR,WINE,BEER",3091,"Actual"
2013-05-05,"MEATS",4648.308016,"Actual"
2013-05-05,"POULTRY",3791.49834845,"Actual"
2013-05-05,"PREPARED FOODS",17776.97901,"Actual"
2013-05-06,"FROZEN FOODS",25262.9901226,"Actual"
2013-05-06,"LIQUOR,WINE,BEER",5345.175964,"Actual"
2013-05-06,"MEATS",15545.6562082,"Actual"
2013-05-06,"POULTRY",12336.019999,"Actual"
2013-05-06,"PREPARED FOODS",3085,"Actual"
2013-05-07,"FROZEN FOODS",6482,"Actual"
2013-05-07,"LIQUOR,WINE,BEER",7244.994002,"Actual"
2013-05-07,"MEATS",24726.148,"Actual"
2013-05-07,"POULTRY",19899.224978,"Actual"
2013-05-07,"PREPARED FOODS",5640.09698,"Actual"
2013-05-08,"FROZEN FOODS",5596.549974,"Actual"
2013-05-08,"LIQUOR,WINE,BEER",20429.910045,"Actual"
2013-05-08,"MEATS",19620.856894,"Actual"
2013-05-08,"POULTRY",7127,"Actual"
2013-05-08,"PREPARED FOODS",6390.299998,"Actual"
2013-05-09,"FROZEN FOODS",6999.484999,"Actual"
2013-05-09,"LIQUOR,WINE,BEER",17010.481986,"Actual"
2013-05-09,"MEATS",11055.95,"Actual"
2013-05-09,"POULTRY",6141.714005,"Actual"
2013-05-09,"PREPARED FOODS",19278.724024,"Actual"
2013-05-10,"FROZEN FOODS",22712.782899,"Actual"
2013-05-10,"LIQUOR,WINE,BEER",3319,"Actual"
2013-05-10,"MEATS",5454.874003,"Actual"
2013-05-10,"POULTRY",4214.642008,"Actual"
2013-05-10,"PREPARED FOODS",16969.519,"Actual"
2013-05-11,"FROZEN FOODS",19757.820026,"Actual"
2013-05-11,"LIQUOR,WINE,BEER",5149.067018,"Actual"
2013-05-11,"MEATS",15545.6562082,"Actual"
2013-05-11,"POULTRY",13938.214045,"Actual"
2013-05-11,"PREPARED FOODS",3033,"Actual"
2013-05-12,"FROZEN FOODS",9559,"Actual"
2013-05-12,"LIQUOR,WINE,BEER",7246.700977,"Actual"
2013-05-12,"MEATS",21975.97314,"Actual"
2013-05-12,"POULTRY",19056.240144,"Actual"
2013-05-12,"PREPARED FOODS",5054.467988,"Actual"
2013-05-13,"FROZEN FOODS",6636.484976,"Actual"
2013-05-13,"LIQUOR,WINE,BEER",19781.542237,"Actual"
2013-05-13,"MEATS",14688.788952,"Actual"
2013-05-13,"POULTRY",0,"Actual"
2013-05-13,"PREPARED FOODS",5738.266996,"Actual"
2013-05-14,"FROZEN FOODS",10167.957,"Actual"
2013-05-14,"LIQUOR,WINE,BEER",16708.266004,"Actual"
2013-05-14,"MEATS",11055.95,"Actual"
2013-05-14,"POULTRY",6208.775008,"Actual"
2013-05-14,"PREPARED FOODS",26911.540965,"Actual"
2013-05-15,"FROZEN FOODS",25905.879906,"Actual"
2013-05-15,"LIQUOR,WINE,BEER",4401,"Actual"
2013-05-15,"MEATS",5155.089995,"Actual"
2013-05-15,"POULTRY",4880.221001,"Actual"
2013-05-15,"PREPARED FOODS",21553.8341,"Actual"
2013-05-16,"FROZEN FOODS",21494.825005,"Actual"
2013-05-16,"LIQUOR,WINE,BEER",4929.622988,"Actual"
2013-05-16,"MEATS",15545.6562082,"Actual"
2013-05-16,"POULTRY",8585.101014,"Actual"
2013-05-16,"PREPARED FOODS",5617,"Actual"
2013-05-17,"FROZEN FOODS",3548,"Actual"
2013-05-17,"LIQUOR,WINE,BEER",7547.17501,"Actual"
2013-05-17,"MEATS",8419.2867103,"Actual"
2013-05-17,"POULTRY",14206.666006,"Actual"
2013-05-17,"PREPARED FOODS",5557.487991,"Actual"
2013-05-18,"FROZEN FOODS",7225.2560036,"Actual"
2013-05-18,"LIQUOR,WINE,BEER",18604.009001,"Actual"
2013-05-18,"MEATS",14072.87500325,"Actual"
2013-05-18,"POULTRY",1772,"Actual"
2013-05-18,"PREPARED FOODS",7059.614,"Actual"
2013-05-19,"FROZEN FOODS",8221.765,"Actual"
2013-05-19,"LIQUOR,WINE,BEER",15786.64002,"Actual"
2013-05-19,"MEATS",349,"Actual"
2013-05-19,"POULTRY",3806.28799225,"Actual"
2013-05-19,"PREPARED FOODS",27446.43096,"Actual"
2013-05-20,"FROZEN FOODS",16994.683045,"Actual"
2013-05-20,"LIQUOR,WINE,BEER",4553,"Actual"
2013-05-20,"MEATS",3806.28799225,"Actual"
2013-05-20,"POULTRY",3791.49834845,"Actual"
2013-05-20,"PREPARED FOODS",19364.943973,"Actual"
2013-05-21,"FROZEN FOODS",15348.199978,"Actual"
2013-05-21,"LIQUOR,WINE,BEER",4554.637995,"Actual"
2013-05-21,"MEATS",3791.49834845,"Actual"
2013-05-21,"POULTRY",8419.2867103,"Actual"
2013-05-21,"PREPARED FOODS",7311,"Actual"
2013-05-22,"FROZEN FOODS",2211,"Actual"
2013-05-22,"LIQUOR,WINE,BEER",6889.450995,"Actual"
2013-05-22,"MEATS",22434.769072,"Actual"
2013-05-22,"POULTRY",14320.175069,"Actual"
2013-05-22,"PREPARED FOODS",7225.2560036,"Actual"
2013-05-23,"FROZEN FOODS",4897.52598,"Actual"
2013-05-23,"LIQUOR,WINE,BEER",22294.694004,"Actual"
2013-05-23,"MEATS",22638.66896,"Actual"
2013-05-23,"POULTRY",2019,"Actual"
2013-05-23,"PREPARED FOODS",9291.887,"Actual"
2013-05-24,"FROZEN FOODS",5090.253,"Actual"
2013-05-24,"LIQUOR,WINE,BEER",21296.426991,"Actual"
2013-05-24,"MEATS",3187,"Actual"
2013-05-24,"POULTRY",3806.28799225,"Actual"
2013-05-24,"PREPARED FOODS",28773.7526314,"Actual"
2013-05-25,"FROZEN FOODS",15341.336004,"Actual"
2013-05-25,"LIQUOR,WINE,BEER",7873,"Actual"
2013-05-25,"MEATS",5714.987,"Actual"
2013-05-25,"POULTRY",3791.49834845,"Actual"
2013-05-25,"PREPARED FOODS",21587.464956,"Actual"
2013-05-26,"FROZEN FOODS",14072.87500325,"Actual"
2013-05-26,"LIQUOR,WINE,BEER",4893.102984,"Actual"
2013-05-26,"MEATS",8177.463981,"Actual"
2013-05-26,"POULTRY",8419.2867103,"Actual"
2013-05-26,"PREPARED FOODS",1,"Actual"
2013-05-27,"FROZEN FOODS",3938,"Actual"
2013-05-27,"LIQUOR,WINE,BEER",9519.886005,"Actual"
2013-05-27,"MEATS",21777.401136,"Actual"
2013-05-27,"POULTRY",14072.87500325,"Actual"
2013-05-27,"PREPARED FOODS",7225.2560036,"Actual"
2013-05-28,"FROZEN FOODS",4809.82198,"Actual"
2013-05-28,"LIQUOR,WINE,BEER",24790.860154,"Actual"
2013-05-28,"MEATS",21844.179919,"Actual"
2013-05-28,"POULTRY",2417,"Actual"
2013-05-28,"PREPARED FOODS",8554.518,"Actual"
2013-05-29,"FROZEN FOODS",5086.946,"Actual"
2013-05-29,"LIQUOR,WINE,BEER",19873.66499,"Actual"
2013-05-29,"MEATS",4818,"Actual"
2013-05-29,"POULTRY",4141.628002,"Actual"
2013-05-29,"PREPARED FOODS",19329.468967,"Actual"
2013-05-30,"FROZEN FOODS",15648.795952,"Actual"
2013-05-30,"LIQUOR,WINE,BEER",9991,"Actual"
2013-05-30,"MEATS",4749.89,"Actual"
2013-05-30,"POULTRY",3791.49834845,"Actual"
2013-05-30,"PREPARED FOODS",19015.754004,"Actual"
2013-05-31,"FROZEN FOODS",14352.371009,"Actual"
2013-05-31,"LIQUOR,WINE,BEER",6482.42997,"Actual"
2013-05-31,"MEATS",7537.910978,"Actual"
2013-05-31,"POULTRY",8419.2867103,"Actual"
2013-05-31,"PREPARED FOODS",2446,"Actual"
2013-06-01,"FROZEN FOODS",2844,"Actual"
2013-06-01,"LIQUOR,WINE,BEER",12143.71203,"Actual"
2013-06-01,"MEATS",27297.910036,"Actual"
2013-06-01,"POULTRY",15586.90201,"Actual"
2013-06-01,"PREPARED FOODS",5148.85103,"Actual"
2013-06-02,"FROZEN FOODS",5168.20599,"Actual"
2013-06-02,"LIQUOR,WINE,BEER",28773.7526314,"Actual"
2013-06-02,"MEATS",20992.58384,"Actual"
2013-06-02,"POULTRY",2731,"Actual"
2013-06-02,"PREPARED FOODS",5180.738999,"Actual"
2013-06-03,"FROZEN FOODS",5219.594002,"Actual"
2013-06-03,"LIQUOR,WINE,BEER",22835.122115,"Actual"
2013-06-03,"MEATS",8495,"Actual"
2013-06-03,"POULTRY",3806.28799225,"Actual"
2013-06-03,"PREPARED FOODS",17959.251964,"Actual"
2013-06-04,"FROZEN FOODS",13879.493991,"Actual"
2013-06-04,"LIQUOR,WINE,BEER",2,"Actual"
2013-06-04,"MEATS",7225.2560036,"Actual"
2013-06-04,"POULTRY",3791.49834845,"Actual"
2013-06-04,"PREPARED FOODS",14164.89499,"Actual"
2013-06-05,"FROZEN FOODS",25262.9901226,"Actual"
2013-06-05,"LIQUOR,WINE,BEER",7028.286065,"Actual"
2013-06-05,"MEATS",10826.72498,"Actual"
2013-06-05,"POULTRY",12681.827035,"Actual"
2013-06-05,"PREPARED FOODS",2548,"Actual"
2013-06-06,"FROZEN FOODS",2973,"Actual"
2013-06-06,"LIQUOR,WINE,BEER",11806.59197,"Actual"
2013-06-06,"MEATS",25457.632936,"Actual"
2013-06-06,"POULTRY",22128.331272,"Actual"
2013-06-06,"PREPARED FOODS",5000.46,"Actual"
2013-06-07,"FROZEN FOODS",4658.287992,"Actual"
2013-06-07,"LIQUOR,WINE,BEER",20361.30802,"Actual"
2013-06-07,"MEATS",14491.458,"Actual"
2013-06-07,"POULTRY",5307,"Actual"
2013-06-07,"PREPARED FOODS",5314.756006,"Actual"
2013-06-08,"FROZEN FOODS",4858.168,"Actual"
2013-06-08,"LIQUOR,WINE,BEER",17858.377009,"Actual"
2013-06-08,"MEATS",0,"Actual"
2013-06-08,"POULTRY",4699.514965,"Actual"
2013-06-08,"PREPARED FOODS",17819.42402,"Actual"
2013-06-09,"FROZEN FOODS",27179.318194,"Actual"
2013-06-09,"LIQUOR,WINE,BEER",3277,"Actual"
2013-06-09,"MEATS",7225.2560036,"Actual"
2013-06-09,"POULTRY",3791.49834845,"Actual"
2013-06-09,"PREPARED FOODS",14137.033992,"Actual"
2013-06-10,"FROZEN FOODS",24570.092094,"Actual"
2013-06-10,"LIQUOR,WINE,BEER",4919.006,"Actual"
2013-06-10,"MEATS",9502.818999,"Actual"
2013-06-10,"POULTRY",15624.826805,"Actual"
2013-06-10,"PREPARED FOODS",3733,"Actual"
2013-06-11,"FROZEN FOODS",5981,"Actual"
2013-06-11,"LIQUOR,WINE,BEER",9886.227967,"Actual"
2013-06-11,"MEATS",15809.58499,"Actual"
2013-06-11,"POULTRY",23947.553056,"Actual"
2013-06-11,"PREPARED FOODS",5306.856,"Actual"
2013-06-12,"FROZEN FOODS",5297.259964,"Actual"
2013-06-12,"LIQUOR,WINE,BEER",18056.839866,"Actual"
2013-06-12,"MEATS",14072.87500325,"Actual"
2013-06-12,"POULTRY",8444,"Actual"
2013-06-12,"PREPARED FOODS",5412.903,"Actual"
2013-06-13,"FROZEN FOODS",6660.014,"Actual"
2013-06-13,"LIQUOR,WINE,BEER",15482.15099,"Actual"
2013-06-13,"MEATS",2000,"Actual"
2013-06-13,"POULTRY",6484.074946,"Actual"
2013-06-13,"PREPARED FOODS",14527.735026,"Actual"
2013-06-14,"FROZEN FOODS",22748.571084,"Actual"
2013-06-14,"LIQUOR,WINE,BEER",3593,"Actual"
2013-06-14,"MEATS",4626.195005,"Actual"
2013-06-14,"POULTRY",5338.998001,"Actual"
2013-06-14,"PREPARED FOODS",14961.906016,"Actual"
2013-06-15,"FROZEN FOODS",19420.829015,"Actual"
2013-06-15,"LIQUOR,WINE,BEER",4297.08,"Actual"
2013-06-15,"MEATS",5594.166006,"Actual"
2013-06-15,"POULTRY",16522.964032,"Actual"
2013-06-15,"PREPARED FOODS",7796,"Actual"
2013-06-16,"FROZEN FOODS",8456,"Actual"
2013-06-16,"LIQUOR,WINE,BEER",15545.6562082,"Actual"
2013-06-16,"MEATS",17714.2289,"Actual"
2013-06-16,"POULTRY",20703.611134,"Actual"
2013-06-16,"PREPARED FOODS",4826.636992,"Actual"
2013-06-17,"FROZEN FOODS",6407.426014,"Actual"
2013-06-17,"LIQUOR,WINE,BEER",17137.73491,"Actual"
2013-06-17,"MEATS",14072.87500325,"Actual"
2013-06-17,"POULTRY",0,"Actual"
2013-06-17,"PREPARED FOODS",5507.243004,"Actual"
2013-06-18,"FROZEN FOODS",10069.131,"Actual"
2013-06-18,"LIQUOR,WINE,BEER",15146.20402,"Actual"
2013-06-18,"MEATS",2381,"Actual"
2013-06-18,"POULTRY",6346.32202,"Actual"
2013-06-18,"PREPARED FOODS",24807.47903,"Actual"
2013-06-19,"FROZEN FOODS",27895.40608,"Actual"
2013-06-19,"LIQUOR,WINE,BEER",4236,"Actual"
2013-06-19,"MEATS",4234.980995,"Actual"
2013-06-19,"POULTRY",5263.059,"Actual"
2013-06-19,"PREPARED FOODS",22193.95302,"Actual"
2013-06-20,"FROZEN FOODS",22402.564967,"Actual"
2013-06-20,"LIQUOR,WINE,BEER",4320.128994,"Actual"
2013-06-20,"MEATS",4953.06,"Actual"
2013-06-20,"POULTRY",10379.74896,"Actual"
2013-06-20,"PREPARED FOODS",6856,"Actual"
2013-06-21,"FROZEN FOODS",3743,"Actual"
2013-06-21,"LIQUOR,WINE,BEER",15545.6562082,"Actual"
2013-06-21,"MEATS",20145.01896,"Actual"
2013-06-21,"POULTRY",18700.978049,"Actual"
2013-06-21,"PREPARED FOODS",5620.77,"Actual"
2013-06-22,"FROZEN FOODS",7225.2560036,"Actual"
2013-06-22,"LIQUOR,WINE,BEER",16736.233944,"Actual"
2013-06-22,"MEATS",14573.981027,"Actual"
2013-06-22,"POULTRY",2109,"Actual"
2013-06-22,"PREPARED FOODS",6878.021998,"Actual"
2013-06-23,"FROZEN FOODS",8514.496986,"Actual"
2013-06-23,"LIQUOR,WINE,BEER",14580.014999,"Actual"
2013-06-23,"MEATS",2835,"Actual"
2013-06-23,"POULTRY",4202.802006,"Actual"
2013-06-23,"PREPARED FOODS",25092.18998,"Actual"
2013-06-24,"FROZEN FOODS",16816.253961,"Actual"
2013-06-24,"LIQUOR,WINE,BEER",4700,"Actual"
2013-06-24,"MEATS",5227.70806,"Actual"
2013-06-24,"POULTRY",3791.49834845,"Actual"
2013-06-24,"PREPARED FOODS",19181.029962,"Actual"
2013-06-25,"FROZEN FOODS",15929.319061,"Actual"
2013-06-25,"LIQUOR,WINE,BEER",4166.296995,"Actual"
2013-06-25,"MEATS",5783.748024,"Actual"
2013-06-25,"POULTRY",9095.463058,"Actual"
2013-06-25,"PREPARED FOODS",9428,"Actual"
2013-06-26,"FROZEN FOODS",2329,"Actual"
2013-06-26,"LIQUOR,WINE,BEER",11316.027931,"Actual"
2013-06-26,"MEATS",17925.580646,"Actual"
2013-06-26,"POULTRY",15899.33105,"Actual"
2013-06-26,"PREPARED FOODS",7225.2560036,"Actual"
2013-06-27,"FROZEN FOODS",5172.588005,"Actual"
2013-06-27,"LIQUOR,WINE,BEER",23428.680078,"Actual"
2013-06-27,"MEATS",14578.120462,"Actual"
2013-06-27,"POULTRY",2103,"Actual"
2013-06-27,"PREPARED FOODS",10359.82598,"Actual"
2013-06-28,"FROZEN FOODS",5380.559998,"Actual"
2013-06-28,"LIQUOR,WINE,BEER",20284.958949,"Actual"
2013-06-28,"MEATS",2844,"Actual"
2013-06-28,"POULTRY",3978.725999,"Actual"
2013-06-28,"PREPARED FOODS",28773.7526314,"Actual"
2013-06-29,"FROZEN FOODS",16054.389005,"Actual"
2013-06-29,"LIQUOR,WINE,BEER",10691,"Actual"
2013-06-29,"MEATS",4497.552006,"Actual"
2013-06-29,"POULTRY",3791.49834845,"Actual"
2013-06-29,"PREPARED FOODS",20207.610909,"Actual"
2013-06-30,"FROZEN FOODS",14605.689969,"Actual"
2013-06-30,"LIQUOR,WINE,BEER",4715.710995,"Actual"
2013-06-30,"MEATS",5324.124999,"Actual"
2013-06-30,"POULTRY",8607.582996,"Actual"
2013-06-30,"PREPARED FOODS",0,"Actual"
2013-07-01,"FROZEN FOODS",2597,"Actual"
2013-07-01,"LIQUOR,WINE,BEER",15545.6562082,"Actual"
2013-07-01,"MEATS",22038.825485,"Actual"
2013-07-01,"POULTRY",18319.306128,"Actual"
2013-07-01,"PREPARED FOODS",7225.2560036,"Actual"
2013-07-02,"FROZEN FOODS",4892.174012,"Actual"
2013-07-02,"LIQUOR,WINE,BEER",24187.099975,"Actual"
2013-07-02,"MEATS",19006.105551,"Actual"
2013-07-02,"POULTRY",3310,"Actual"
2013-07-02,"PREPARED FOODS",9009.90104,"Actual"
2013-07-03,"FROZEN FOODS",4891.857,"Actual"
2013-07-03,"LIQUOR,WINE,BEER",17816.568952,"Actual"
2013-07-03,"MEATS",5239,"Actual"
2013-07-03,"POULTRY",4218.89201,"Actual"
2013-07-03,"PREPARED FOODS",19545.092204,"Actual"
2013-07-04,"FROZEN FOODS",15365.961035,"Actual"
2013-07-04,"LIQUOR,WINE,BEER",10350,"Actual"
2013-07-04,"MEATS",5101.30702,"Actual"
2013-07-04,"POULTRY",3791.49834845,"Actual"
2013-07-04,"PREPARED FOODS",16303.669992,"Actual"
2013-07-05,"FROZEN FOODS",14072.87500325,"Actual"
2013-07-05,"LIQUOR,WINE,BEER",5795.184985,"Actual"
2013-07-05,"MEATS",5943.623014,"Actual"
2013-07-05,"POULTRY",8419.2867103,"Actual"
2013-07-05,"PREPARED FOODS",3051,"Actual"
2013-07-06,"FROZEN FOODS",3327,"Actual"
2013-07-06,"LIQUOR,WINE,BEER",15545.6562082,"Actual"
2013-07-06,"MEATS",27549.90187,"Actual"
2013-07-06,"POULTRY",15303.384936,"Actual"
2013-07-06,"PREPARED FOODS",5354.805,"Actual"
2013-07-07,"FROZEN FOODS",4946.68898,"Actual"
2013-07-07,"LIQUOR,WINE,BEER",28055.960985,"Actual"
2013-07-07,"MEATS",18356.032832,"Actual"
2013-07-07,"POULTRY",3758,"Actual"
2013-07-07,"PREPARED FOODS",5747.864999,"Actual"
2013-07-08,"FROZEN FOODS",5217.142002,"Actual"
2013-07-08,"LIQUOR,WINE,BEER",20052.83604,"Actual"
2013-07-08,"MEATS",9859,"Actual"
2013-07-08,"POULTRY",3895.96999,"Actual"
2013-07-08,"PREPARED FOODS",16667.06602,"Actual"
2013-07-09,"FROZEN FOODS",14729.014997,"Actual"
2013-07-09,"LIQUOR,WINE,BEER",0,"Actual"
2013-07-09,"MEATS",7177.768016,"Actual"
2013-07-09,"POULTRY",3791.49834845,"Actual"
2013-07-09,"PREPARED FOODS",14072.87500325,"Actual"
2013-07-10,"FROZEN FOODS",16526.153989,"Actual"
2013-07-10,"LIQUOR,WINE,BEER",6422.95298,"Actual"
2013-07-10,"MEATS",8696.138,"Actual"
2013-07-10,"POULTRY",9960.698951,"Actual"
2013-07-10,"PREPARED FOODS",5238,"Actual"
2013-07-11,"FROZEN FOODS",3326,"Actual"
2013-07-11,"LIQUOR,WINE,BEER",15545.6562082,"Actual"
2013-07-11,"MEATS",28489.00507,"Actual"
2013-07-11,"POULTRY",18571.688984,"Actual"
2013-07-11,"PREPARED FOODS",4994.14899,"Actual"
2013-07-12,"FROZEN FOODS",4573.74699,"Actual"
2013-07-12,"LIQUOR,WINE,BEER",19914.435935,"Actual"
2013-07-12,"MEATS",17582.094934,"Actual"
2013-07-12,"POULTRY",6426,"Actual"
2013-07-12,"PREPARED FOODS",5890.767001,"Actual"
2013-07-13,"FROZEN FOODS",5014.84102,"Actual"
2013-07-13,"LIQUOR,WINE,BEER",16268.265969,"Actual"
2013-07-13,"MEATS",0,"Actual"
2013-07-13,"POULTRY",4547.889,"Actual"
2013-07-13,"PREPARED FOODS",17413.107928,"Actual"
2013-07-14,"FROZEN FOODS",28067.033079,"Actual"
2013-07-14,"LIQUOR,WINE,BEER",4499,"Actual"
2013-07-14,"MEATS",6998.67301,"Actual"
2013-07-14,"POULTRY",3791.49834845,"Actual"
2013-07-14,"PREPARED FOODS",14692.73098,"Actual"
